uglify-to-browserify,1.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
uid-number,0.0.6,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me/
uid-safe,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
uid-safe,2.1.4,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
ultron,1.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/unshiftio/ultron
ultron,1.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/unshiftio/ultron
underscore,1.4.4,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://underscorejs.org/
unpipe,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
url-parse,1.2.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
util-deprecate,1.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/TooTallNate/util-deprecate
utils-merge,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://www.jaredhanson.net/
uuid,3.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
uuid,3.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
validate-npm-package-license,3.0.1,Apache 2.0,Approved,http://www.apache.org/licenses/LICENSE-2.0.txt,"",https://kemitchell.com
vary,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
vary,1.1.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
verror,1.10.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
vhost,3.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
vinyl,0.5.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://github.com/wearefractal/vinyl
walker,1.0.7,Apache 2.0,Approved,http://www.apache.org/licenses/LICENSE-2.0.txt,"",https://github.com/daaku/nodejs-walker
watch,0.18.0,Apache 2.0,Approved,http://www.apache.org/licenses/LICENSE-2.0.txt,"",https://github.com/mikeal/watch
webidl-conversions,3.0.1,Simplified BSD,Approved,http://opensource.org/licenses/bsd-license,"",https://domenic.me/
webidl-conversions,4.0.2,Simplified BSD,Approved,http://opensource.org/licenses/bsd-license,"",https://domenic.me/
whatwg-encoding,1.0.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://domenic.me/
whatwg-fetch,1.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
whatwg-fetch,2.0.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
whatwg-url,4.8.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",Unknown
which,1.3.0,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me
which-module,2.0.0,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/nexdrew/which-module#readme
wide-align,1.1.2,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://re-becca.org/
window-size,0.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/window-size
win-release,1.1.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
wordwrap,0.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://substack.net
wordwrap,0.0.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://substack.net
wordwrap,1.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://substack.net
worker-farm,1.5.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/rvagg/node-worker-farm
wrap-ansi,2.1.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",sindresorhus.com
wrappy,1.0.2,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/npm/wrappy
write,0.2.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/jonschlinkert/write
write-file-atomic,1.3.4,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/iarna/write-file-atomic
write-file-atomic,2.3.0,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/iarna/write-file-atomic
ws,1.1.5,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/websockets/ws
ws,2.3.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/websockets/ws
xcode,0.9.2,Apache 2.0,Approved,http://www.apache.org/licenses/LICENSE-2.0.txt,"",Unknown
xcode,0.9.3,Apache 2.0,Approved,http://www.apache.org/licenses/LICENSE-2.0.txt,"",Unknown
xml,1.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://github.com/dylang/node-xml
xmlbuilder,4.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://github.com/oozcitak/xmlbuilder-js
xmlbuilder,8.2.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://github.com/oozcitak/xmlbuilder-js
xmldoc,0.4.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://nfarina.com
xmldom,0.1.27,MIT*,Approved,"","",https://github.com/jindw/xmldom
xml-name-validator,2.0.1,WTFPL,Approved,"","",https://domenic.me/
xpipe,1.0.5,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/nodexo/xpipe#readme
xregexp,2.0.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://xregexp.com/
xtend,4.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/Raynos/xtend
y18n,3.2.1,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",https://github.com/yargs/y18n
yallist,2.1.2,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",http://blog.izs.me/
yargs,3.10.0,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://CodeTunnel.com
yargs,8.0.2,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://yargs.js.org/
yargs,9.0.1,MIT,Approved,http://opensource.org/licenses/mit-license,"",http://yargs.js.org/
yargs-parser,7.0.0,ISC,Approved,http://en.wikipedia.org/wiki/ISC_license,"",Unknown
yazl,2.4.3,MIT,Approved,http://opensource.org/licenses/mit-license,"",https://github.com/thejoshwolfe/yazl
